book;chapter;verse;sentence#;clause#;lex;status;sense_label;sense;action_status;action;#dos;#pdos;#ndos;#kdos;#ldos;#idos;#cdos;#inds;#locs;#cpls;#bens;text
Ezechiel;21;16;57;1;"NTN";;"<d->";"produce; yield; give [3|&~her]";!;"";0;1;0;0;0;0;0;0;0;0;0;"[1|W] [2|JTN ] [3|>TH ]"
Ezechiel;21;16;59;2;"NTN";;"<dp>";"place [2|&~her] [3|in hand kill]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|LTT ] [2|>WTH ] [3|BJD&HWRG00.]"
Ezechiel;21;20;75;1;"NTN";;"<dp>";"place [3|<uncertain> dagger] [1|upon whole gate~them:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|<L KL&#<RJHM ] [2|NTTJ ] [3|>BXT&XRB ]"
Ezechiel;21;32;114;1;"NTN";;"<d->";"produce; yield; give [2|~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJW00.]"
Ezechiel;21;34;119;8;"NTN";wrn;"<dc>";"make [2|&~you:f] (to be (as)/to become/to do) [3|to neck pierced guilt]";?;"[3|to neck pierced guilt] taken as extra direct object besides [2|&~you:f]";1;0;0;0;0;0;0;0;0;1;0;"[1|LTT ] [2|>WTK ] [3|>L&YW>RJ XLLJ R#<JM ]"
Ezechiel;21;36;124;1;"NTN";;"<dp>";"place [2|~you:f] [3|in hand man be stupid artisan destruction]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJK ] [3|BJD >N#JM B<RJM XR#J M#XJT00.]"
Ezechiel;22;4;11;1;"NTN";;"<n.>";"make [2|~you:f] to be [3|reproach to the people]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|<L&KN ] [2|NTTJK ] [3|XRPH LGWJM ]"
Ezechiel;22;31;90;1;"NTN";;"<dp>";"place [1|way~them:mm] [2|in head~them:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|DRKM ] [2|BR>#M ] [3|NTTJ ]"
Ezechiel;23;7;17;1;"NTN";wrn;"<dc>";"make [3|fornication~her] (to be (as)/to become/to do) [4|upon~them:mm]";?;"[4|upon~them:mm] taken as extra direct object besides [3|fornication~her]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|TTN ] [3|TZNWTJH ] [4|<LJHM ]"
Ezechiel;23;9;24;1;"NTN";;"<dp>";"place [2|~her] [3|in hand love~her in hand son Asshur]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|LKN ] [2|NTTJH ] [3|BJD&M>HBJH BJD BNJ >#WR ]"
Ezechiel;23;24;64;1;"NTN";;"<dp>";"place [4|justice] [3|to face~them:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|LPNJHM ] [4|M#PV ]"
Ezechiel;23;25;66;1;"NTN";;"<dp>";"place [3|jealousy~me] [4|in~you:f]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|QN>TJ ] [4|BK ]"
Ezechiel;23;28;78;1;"NTN";;"<dp>";"place [2|~you:f] [3|in hand]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|HNNJ ] [2|NTNK ] [3|BJD ]"
Ezechiel;23;31;85;1;"NTN";;"<dp>";"place [3|cup~her] [4|in hand~you:f]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|KWSH ] [4|BJDK00.]"
Ezechiel;23;42;119;1;"NTN";wrn;"<dc>";"make [3|bracelet] (to be (as)/to become/to do) [4|to hand~them:ff]";?;"[4|to hand~them:ff] taken as extra direct object besides [3|bracelet]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|JTNW ] [3|YMJDJM ] [4|>L&JDJHN ]"
Ezechiel;23;46;130;1;"NTN";;"<l.>";"make [3|&~them:ff] to become [4|terror and to spoiling]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|NTN ] [3|>THN ] [4|LZ<WH WLBZ00.]"
Ezechiel;23;49;138;1;"NTN";wrn;"<dc>";"make [3|loose conduct~you:ff] (to be (as)/to become/to do) [4|upon~you:ff]";?;"[4|upon~you:ff] taken as extra direct object besides [3|loose conduct~you:ff]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|NTNW ] [3|ZMTKNH ] [4|<LJKN ]"
Ezechiel;24;8;24;1;"NTN";wrn;"<dc>";"make [2|& blood~her] (to be (as)/to become/to do) [3|upon surface rock]";?;"[3|upon surface rock] taken as extra direct object besides [2|& blood~her]";0;1;0;0;0;0;0;0;0;1;0;"[1|NTTJ ] [2|>T&DMH ] [3|<L&YXJX SL< ]"
Ezechiel;25;4;9;1;"NTN";;"<l.>";"make [2|~you:f] to become [3|son front]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|HNNJ ] [2|NTNK ] [3|LBNJ&QDM ] [4|LMWR#H ]"
Ezechiel;25;4;11;1;"NTN";;"<dp>";"place [4|dwelling-place~them:mm] [3|in~you:f]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTNW ] [3|BK ] [4|M#KNJHM ]"
Ezechiel;25;5;14;1;"NTN";;"<l.>";"make [3|& Rabbah] to become [4|pasture camel]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>T&RBH ] [4|LNWH GMLJM ]"
Ezechiel;25;7;19;1;"NTN";;"<l.>";"make [2|~you:m] to become [4|the people]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|NTTJK&] [3|LBZ ] [4|LGWJM ]"
Ezechiel;25;10;30;1;"NTN";;"<d->";"produce; yield; give [2|~her]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJH ] [3|LMWR#H ]"
Ezechiel;25;13;39;1;"NTN";;"<n.>";"make [2|~her] to be [3|ruin]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJH ] [3|XRBH ] [4|MTJMN WDDNH ]"
Ezechiel;25;14;41;1;"NTN";;"<dp>";"place [3|& vengeance~me] [4|in Edom]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|>T&NQMTJ ] [4|B>DWM ] [5|BJD <MJ J#R>L ]"
Ezechiel;25;17;52;3;"NTN";;"<dp>";"place [2|& vengeance~me] [3|in~them:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|BTTJ ] [2|>T&NQMTJ ] [3|BM00.]"
Ezechiel;26;4;17;1;"NTN";;"<l.>";"make [3|&~her] to become [4|surface rock]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>WTH ] [4|LYXJX SL<00.]"
Ezechiel;26;8;28;1;"NTN";wrn;"<dc>";"make [4|bulwark] (to be (as)/to become/to do) [3|upon~you:f]";?;"[3|upon~you:f] taken as extra direct object besides [4|bulwark]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|NTN ] [3|<LJK ] [4|DJQ ]"
Ezechiel;26;9;31;1;"NTN";;"<dp>";"place [2|stroke battering-ram~him] [4|in wall~you:f]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|MXJ QBLW ] [3|JTN ] [4|BXMWTJK ]"
Ezechiel;26;14;45;1;"NTN";;"<l.>";"make [2|~you:f] to become [3|surface rock]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|NTTJK ] [3|LYXJX SL< ]"
Ezechiel;26;17;62;4;"NTN";;"<l.>";"make [3|terror~them:mm] to become [4|whole sit~her]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|>#R&] [2|NTNW ] [3|XTJTM ] [4|LKL&JW#BJH00.]"
Ezechiel;26;19;66;1;"NTN";;"<d->";"produce; yield; give [2|&~you:f]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|BTTJ ] [2|>TK ]"
Ezechiel;26;20;73;1;"NTN";;"<dp>";"place [3|beauty] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|YBJ ] [4|B>RY XJJM00.]"
Ezechiel;26;21;74;1;"NTN";;"<n.>";"make [2|~you:f] to be [1|terror]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|BLHWT ] [2|>TNK ]"
Ezechiel;27;10;22;1;"NTN";;"<d->";"produce; yield; give [3|ornament~you:f]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|HMH ] [2|NTNW ] [3|HDRK00.]"
Ezechiel;27;12;28;1;"NTN";;"<dp>";"place [3|stores~you:f] [1|in silver iron tin and lead]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|BKSP BRZL BDJL W<WPRT ] [2|NTNW ] [3|<ZBWNJK00.]"
Ezechiel;27;13;30;1;"NTN";;"<dp>";"place [3|exchange~you:f] [1|in soul human, mankind and tool bronze]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|BNP# >DM WKLJ NX#T ] [2|NTNW ] [3|M<RBK00.]"
Ezechiel;27;14;31;1;"NTN";;"<n.>";"make [2|horse and horseman and mule] to be [4|stores~you:f]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|MBJT TWGRMH ] [2|SWSJM WPR#JM WPRDJM ] [3|NTNW ] [4|<ZBWNJK00.]"
Ezechiel;27;16;36;1;"NTN";err;"<-p>";"!not encountered!";-;"";0;0;0;0;0;0;0;0;1;0;0;"[1|BNPK >RGMN WRQMH WBWY WR>MT WKDKD ] [2|NTNW ] [3|B<ZBWNJK00.]"
Ezechiel;27;17;38;1;"NTN";;"<dp>";"place [3|exchange~you:f] [1|in wheat Minnith and <uncertain> and honey and oil and mastic]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|BXVJ MNJT WPNG WDB# W#MN WYRJ ] [2|NTNW ] [3|M<RBK00.]"
Ezechiel;27;19;40;1;"NTN";;"<dp>";"place [4|iron wrought] [2|in stores~you:f]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|WDN WJWN M>WZL ] [2|B<ZBWNJK ] [3|NTNW ] [4|BRZL <#WT ]"
Ezechiel;27;22;46;1;"NTN";;"<dp>";"place [3|stores~you:f] [1|in head whole balsam-tree and in whole stone rare and gold]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|BR># KL&B#M WBKL&>BN JQRH WZHB ] [2|NTNW ] [3|<ZBWNJK00.]"
Ezechiel;28;2;9;1;"NTN";;"<k.>";"make [3|heart~you:m] to be as [4|as heart god(s)]";!;"";0;1;0;1;0;0;0;0;0;0;0;"[1|W] [2|TTN ] [3|LBK ] [4|KLB >LHJM00.]"
Ezechiel;28;6;18;1;"NTN";;"<k.>";"make [2|& heart~you:m] to be as [3|as heart god(s)]";!;"";0;1;0;1;0;0;0;0;0;0;0;"[1|J<N TTK ] [2|>T&LBBK ] [3|KLB >LHJM00.]"
Ezechiel;28;14;42;1;"NTN";;"<d->";"produce; yield; give [2|~you:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJK ]"
Ezechiel;28;17;54;1;"NTN";;"<dp>";"place [2|~you:m] [1|to face king]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|LPNJ MLKJM ] [2|NTTJK ]"
Ezechiel;28;18;58;1;"NTN";;"<l.>";"make [2|~you:m] to become [3|dust]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|>TNK ] [3|L>PR ] [4|<L&H>RY ] [5|L<JNJ KL&R>JK00.]"
Ezechiel;28;25;80;2;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>#R ] [2|NTTJ ] [3|L<BDJ LJ<QB00.]"
Ezechiel;29;4;12;1;"NTN";;"<dp>";"place [3|thorn] [4|in jaw~you:m]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|XXJM ] [4|BLXJJK ]"
Ezechiel;29;5;20;1;"NTN";;"<l.>";"make [2|~you:m] to become [1|wild animal the earth and to birds the heavens]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|LXJT H>RY WL<WP H#MJM ] [2|NTTJK ] [3|L>KLH00.]"
Ezechiel;29;10;38;1;"NTN";;"<l.>";"make [3|& earth Egypt] to become [4|ruin dryness desolation]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>T&>RY MYRJM ] [4|LXRBWT XRB #MMH ] [5|MMGDL SWNH W<D&GBWL KW#00.]"
Ezechiel;29;12;42;1;"NTN";;"<n.>";"make [3|& earth Egypt] to be [4|desolation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>T&>RY MYRJM ] [4|#MMH ] [5|BTWK >RYWT N#MWT ]"
Ezechiel;29;19;67;1;"NTN";;"<l.>";"make [4|& earth Egypt] to become [3|Nebuchadnezzar king Babel]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|HNNJ ] [2|NTN ] [3|LNBWKDR>YR MLK&BBL ] [4|>T&>RY MYRJM ]"
Ezechiel;29;20;72;1;"NTN";;"<di>";"give [4|& earth Egypt] to [3|to~him]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|P<LTW ] [2|NTTJ ] [3|LW ] [4|>T&>RY MYRJM ]"
Ezechiel;29;21;75;1;"NTN";;"<di>";"give [4|inducement mouth] to [2|to~you:m]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W] [2|LK ] [3|>TN ] [4|PTXWN&PH ] [5|BTWKM ]"
Ezechiel;30;8;22;2;"NTN";;"<dp>";"place [2|fire] [3|in Egypt]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|BTTJ&] [2|># ] [3|BMYRJM ]"
Ezechiel;30;12;32;1;"NTN";wrn;"<dc>";"make [3|stream] (to be (as)/to become/to do) [4|dry ground]";?;"[4|dry ground] taken as extra direct object besides [3|stream]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|NTTJ ] [3|J>RJM ] [4|XRBH ]"
Ezechiel;30;13;40;1;"NTN";;"<d->";"produce; yield; give [3|fear]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|JR>H ] [4|B>RY MYRJM00.]"
Ezechiel;30;14;42;1;"NTN";;"<dp>";"place [3|fire] [4|in Zoan]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|># ] [4|BY<N ]"
Ezechiel;30;16;46;1;"NTN";;"<dp>";"place [3|fire] [4|in Egypt]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|># ] [4|BMYRJM ]"
Ezechiel;30;21;63;2;"NTN";wrn;"<-c>";"produce; yield; give [2|healing]";?;"[2|healing] taken as extra direct object besides ";0;0;0;0;0;0;0;0;0;1;0;"[1|LTT ] [2|RP>WT ]"
Ezechiel;30;24;72;1;"NTN";;"<dp>";"place [3|& dagger~me] [4|in hand~him]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|>T&XRBJ ] [4|BJDW ]"
Ezechiel;30;25;77;2;"NTN";;"<dp>";"place [2|dagger~me] [3|in hand king Babel]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|BTTJ ] [2|XRBJ ] [3|BJD MLK&BBL ]"
Ezechiel;31;10;29;1;"NTN";;"<dp>";"place [3|tree-top~him] [4|to interval branch]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|JTN ] [3|YMRTW ] [4|>L&BJN <BWTJM ]"
Ezechiel;31;11;31;1;"NTN";;"<dp>";"place [2|~him] [3|in hand ram, despot people]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|>TNHW ] [3|BJD >JL GWJM ]"
Ezechiel;31;14;43;1;"NTN";;"<dp>";"place [4|& tree-top~them:mm] [5|to interval branch]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|L>&] [3|JTNW ] [4|>T&YMRTM ] [5|>L&BJN <BTJM ]"
Ezechiel;32;5;17;1;"NTN";;"<dp>";"place [3|& flesh~you:m] [4|upon the mountain]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|>T&B#RK ] [4|<L&HHRJM ]"
Ezechiel;32;8;27;1;"NTN";;"<dp>";"place [3|darkness] [4|upon earth~you:m]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|X#K ] [4|<L&>RYK ]"
Ezechiel;32;15;45;1;"NTN";wrn;"<dc>";"make [2|& earth Egypt] (to be (as)/to become/to do) [3|desolation]";?;"[3|desolation] taken as extra direct object besides [2|& earth Egypt]";1;0;0;0;0;0;0;0;0;1;0;"[1|BTTJ ] [2|>T&>RY MYRJM ] [3|#MMH ]"
Ezechiel;32;23;72;3;"NTN";;"<dp>";"place [3|terror] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|>#R&] [2|NTNW ] [3|XTJT ] [4|B>RY XJJM00.]"
Ezechiel;32;24;75;4;"NTN";;"<dp>";"place [3|terror~them:mm] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|>#R ] [2|NTNW ] [3|XTJTM ] [4|B>RY XJJM ]"
Ezechiel;32;25;77;1;"NTN";;"<di>";"give [3|couch] to [4|to~her]";!;"";1;0;0;0;0;0;0;1;1;0;0;"[1|BTWK XLLJM ] [2|NTNW ] [3|M#KB ] [4|LH ] [5|BKL&HMWNH ]"
Ezechiel;32;26;86;1;"NTN";;"<dp>";"place [3|terror~them:mm] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|KJ&] [2|NTNW ] [3|XTJTM ] [4|B>RY XJJM00.]"
Ezechiel;32;27;87;4;"NTN";;"<dp>";"place [3|& dagger~them:mm] [4|under part head~them:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|JTNW ] [3|>T&XRBWTM ] [4|TXT R>#JHM ]"
Ezechiel;32;32;102;1;"NTN";;"<dp>";"place [3|& terror~me] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|KJ&] [2|NTTJ ] [3|>T&XTJTJ ] [4|B>RY XJJM ]"
Ezechiel;33;2;5;1;"NTN";;"<l.>";"make [3|&~him] to become [5|look out]";!;"";0;1;0;0;1;0;0;1;0;0;0;"[1|W] [2|NTNW ] [3|>TW ] [4|LHM ] [5|LYPH00.]"
Ezechiel;33;7;26;1;"NTN";;"<n.>";"make [2|~you:m] to be [1|look out]";!;"";0;1;1;0;1;0;0;0;0;0;0;"[1|YPH ] [2|NTTJK ] [3|LBJT J#R>L ]"
Ezechiel;33;27;102;1;"NTN";err;"<c.>";"!not defined principal=[3|~him], secundary(clause)=[2|<relative> upon face the open field]!";-;"";0;1;0;0;1;0;1;0;0;0;0;"[1|W] [2|LXJH ] [3|NTTJW ]"
Ezechiel;33;28;104;1;"NTN";;"<n.>";"make [3|& the earth] to be [4|desolation and devastation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>T&H>RY ] [4|#MMH WM#MH ]"
Ezechiel;33;29;107;3;"NTN";;"<n.>";"make [2|& the earth] to be [3|desolation and devastation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|BTTJ ] [2|>T&H>RY ] [3|#MMH WM#MH ] [4|<L KL&TW<BTM ]"
Ezechiel;34;26;92;1;"NTN";;"<n.>";"make [3|&~them:mm and surrounding hill~me] to be [4|blessing]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>WTM WSBJBWT GB<TJ ] [4|BRKH ]"
Ezechiel;34;27;95;1;"NTN";;"<d->";"produce; yield; give [4|& fruit~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|NTN ] [3|<Y H#DH ] [4|>T&PRJW ]"
Ezechiel;34;27;96;1;"NTN";;"<d->";"produce; yield; give [4|produce~her]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|H>RY ] [3|TTN ] [4|JBWLH ]"
Ezechiel;35;3;8;1;"NTN";;"<n.>";"make [2|~you:m] to be [3|desolation and devastation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJK ] [3|#MMH WM#MH00.]"
Ezechiel;35;7;19;1;"NTN";;"<l.>";"make [3|& mountain Seir] to become [4|<uncertain> and desolation]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>T&HR #<JR ] [4|L#MMH W#MMH ]"
Ezechiel;35;9;23;1;"NTN";;"<n.>";"make [2|~you:m] to be [1|desolation eternity]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|#MMWT <WLM ] [2|>TNK ]"
Ezechiel;36;5;19;2;"NTN";;"<l.>";"make [3|& earth~me] to become [5|possession]";!;"";0;1;0;0;1;0;0;1;0;0;0;"[1|>#R ] [2|NTNW&] [3|>T&>RYJ ] [4|LHM ] [5|LMWR#H ] [6|B#MXT KL&LBB B#>V NP# ]"
Ezechiel;36;8;30;3;"NTN";;"<d->";"produce; yield; give [1|branches~you:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<NPKM ] [2|TTNW ]"
Ezechiel;36;26;87;1;"NTN";;"<di>";"give [4|heart new] to [3|to~you:mm]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W] [2|NTTJ ] [3|LKM ] [4|LB XD# ]"
Ezechiel;36;26;88;1;"NTN";;"<dp>";"place [2|wind new] [4|in interior~you:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|RWX XD#H ] [3|>TN ] [4|BQRBKM ]"
Ezechiel;36;26;90;1;"NTN";;"<di>";"give [4|heart flesh] to [3|to~you:mm]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W] [2|NTTJ ] [3|LKM ] [4|LB B#R00.]"
Ezechiel;36;27;91;1;"NTN";;"<dp>";"place [2|& wind~me] [4|in interior~you:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|>T&RWXJ ] [3|>TN ] [4|BQRBKM ]"
Ezechiel;36;28;93;2;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>#R ] [2|NTTJ ] [3|L>BTJKM ]"
Ezechiel;36;29;99;1;"NTN";wrn;"<dc>";"make [5|hunger] (to be (as)/to become/to do) [4|upon~you:mm]";?;"[4|upon~you:mm] taken as extra direct object besides [5|hunger]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|L>&] [3|>TN ] [4|<LJKM ] [5|R<B00.]"
Ezechiel;37;6;21;1;"NTN";wrn;"<dc>";"make [4|sinew] (to be (as)/to become/to do) [3|upon~you:mm]";?;"[3|upon~you:mm] taken as extra direct object besides [4|sinew]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|NTTJ ] [3|<LJKM ] [4|GDJM ]"
Ezechiel;37;6;24;1;"NTN";;"<dp>";"place [4|wind] [3|in~you:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|BKM ] [4|RWX ]"
Ezechiel;37;14;66;1;"NTN";;"<dp>";"place [3|wind~me] [4|in~you:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|RWXJ ] [4|BKM ]"
Ezechiel;37;19;84;1;"NTN";;"<n.>";"make [3|&~them:mm] to be [5|& tree Judah]";!;"";0;1;1;0;0;0;0;0;0;1;0;"[1|W] [2|NTTJ ] [3|>WTM ] [4|<LJW ] [5|>T&<Y JHWDH ]"
Ezechiel;37;25;107;2;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>#R ] [2|NTTJ ] [3|L<BDJ LJ<QB ]"
Ezechiel;37;26;112;1;"NTN";;"<d->";"produce; yield; give [2|~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJM ]"
Ezechiel;37;26;114;1;"NTN";;"<dp>";"place [3|& sanctuary~me] [4|in midst~them:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|>T&MQD#J ] [4|BTWKM ] [5|L<WLM00.]"
Ezechiel;38;4;8;1;"NTN";;"<dp>";"place [3|thorn] [4|in jaw~you:m]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|XXJM ] [4|BLXJJK ]"
Ezechiel;39;4;12;1;"NTN";;"<l.>";"make [2|~you:m] to become [1|bird of prey bird whole wing and wild animal the open field] [3|food]";!;"";0;1;0;0;2;0;0;0;0;0;0;"[1|L<JV YPWR KL&KNP WXJT H#DH ] [2|NTTJK ] [3|L>KLH00.]"
Ezechiel;39;11;36;1;"NTN";;"<n.>";"make [3|place] to be [4|valley the pass front the sea]";!;"";0;1;1;0;1;0;0;0;0;0;0;"[1|>TN ] [2|LGWG ] [3|MQWM&] [4|GJ H<BRJM QDMT HJM ]"
Ezechiel;39;21;65;1;"NTN";;"<dp>";"place [3|& weight~me] [4|in the people]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|NTTJ ] [3|>T&KBWDJ ] [4|BGWJM ]"
Ezechiel;39;23;68;5;"NTN";;"<dp>";"place [2|~them:mm] [3|in hand adversary~them:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|>TNM ] [3|BJD YRJHM ]"
Ezechiel;43;8;22;1;"NTN";wrn;"<dc>";"make [2|threshold~them:mm] (to be (as)/to become/to do) [3|together with threshold~me]";?;"[3|together with threshold~me] taken as extra direct object besides [2|threshold~them:mm]";1;0;0;0;0;0;0;0;0;1;0;"[1|BTTM ] [2|SPM ] [3|>T&SPJ ]"
Ezechiel;43;19;59;5;"NTN";wrn;"<dc>";"make [4|young bull son cattle] (to be (as)/to become/to do) [3|to the priest the Levite]";?;"[3|to the priest the Levite] taken as extra direct object besides [4|young bull son cattle]";1;0;0;0;0;0;0;0;0;1;0;"[1|W] [2|NTTH ] [3|>L&HKHNJM HLWJM ] [4|PR BN&BQR ] [5|LXV>T00.]"
Ezechiel;43;20;62;1;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|NTTH ] [3|<L&>RB< QRNTJW W>L&>RB< PNWT H<ZRH W>L&HGBWL ] [4|SBJB ]"
Ezechiel;44;14;42;1;"NTN";;"<n.>";"make [3|&~them:mm] to be [4|keep guard-post the house]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|NTTJ ] [3|>WTM ] [4|#MRJ M#MRT HBJT ] [5|LKL <BDTW WLKL ]"
Ezechiel;44;28;79;1;"NTN";;"<di>";"give [2|land property] to [5|to~them:mm]";!;"";1;0;0;0;0;0;0;1;1;0;0;"[1|W] [2|>XZH ] [3|L>&] [4|TTNW ] [5|LHM ] [6|BJ#R>L ]"
Ezechiel;44;30;84;1;"NTN";;"<l.>";"make [2|beginning dough~you:mm] to become [4|the priest]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W] [2|R>#JT <RSWTJKM ] [3|TTNW ] [4|LKHN ]"
Ezechiel;45;6;13;1;"NTN";;"<n.>";"make [2|land property the town] to be [4|five thousand breadth and length five and twenty thousand]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|>XZT H<JR ] [3|TTNW ] [4|XM#T >LPJM RXB W>RK XM#H W<#RJM >LP ] [5|L<MT TRWMT HQD# ]"
